"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 19 20:39:50 GMT 2024","Wed Jun 19 20:39:51 GMT 2024","160","test","test_api_books","TestApiBooks","","","Create new book",""
"passed","Wed Jun 19 20:39:51 GMT 2024","Wed Jun 19 20:39:52 GMT 2024","365","test","test_api_books","TestApiBooks","","","Delete book by ID",""
"passed","Wed Jun 19 20:39:50 GMT 2024","Wed Jun 19 20:39:50 GMT 2024","251","test","test_api_books","TestApiBooks","","","Get param for one book",""
"passed","Wed Jun 19 20:39:51 GMT 2024","Wed Jun 19 20:39:51 GMT 2024","455","test","test_api_books","TestApiBooks","","","Update all info for book",""
"passed","Wed Jun 19 20:39:50 GMT 2024","Wed Jun 19 20:39:50 GMT 2024","228","test","test_api_books","TestApiBooks","","","Get all books",""
"passed","Wed Jun 19 20:39:51 GMT 2024","Wed Jun 19 20:39:51 GMT 2024","381","test","test_api_books","TestApiBooks","","","Update author info",""
